Order_ID,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit
2550.0,Soccer,Premier III,XL,1.0,6121.21,0.05,5815.15,2023-09-08,Online,Kolkata,3470.08
2551.0,Training,ZoomX Invincible,XL,1.0,6708.16,0.0,0.0,03-05-2025,Retail,Mumbai,1853.25
2552.0,Soccer,Premier III,10,1.0,6708.16,0.41,0.0,03-05-2025,Retail,hyderbad,4389.34
2553.0,Basketball,Kyrie Flytrap,M,1.0,6708.16,0.0,0.0,2025-02-24,Online,Delhi,260.28
2554.0,Training,Flex Trainer,M,1.0,6755.56,0.0,0.0,2025/01/13,Retail,bengaluru,2002.19
2555.0,Basketball,Kyrie Flytrap,7,1.0,2685.95,0.0,0.0,09-11-2024,Retail,Hyderabad,4675.969999999999
2556.0,Lifestyle,Air Force 1,10,1.0,3134.87,0.0,0.0,09-11-2024,Retail,Kolkata,2327.26
2557.0,Basketball,LeBron 20,M,3.0,3134.87,0.0,0.0,09-11-2024,Retail,Kolkata,2115.74
2558.0,Basketball,Kyrie Flytrap,L,-1.0,3134.87,0.0,0.0,2025/02/10,Online,Mumbai,-77.80999999999995
2559.0,Lifestyle,Air Force 1,7,3.0,6011.84,0.0,0.0,2025/02/10,Online,Kolkata,900.27
2560.0,Basketball,Zoom Freak,M,2.0,3642.21,0.0,0.0,2025/01/16,Retail,Delhi,4493.16
2561.0,Soccer,Tiempo Legend,XL,1.0,3642.21,0.0,0.0,2024-03-25,Online,bengaluru,4900.7
2562.0,Training,ZoomX Invincible,L,1.0,9443.35,0.0,0.0,2024-12-21,Retail,Mumbai,920.9
2563.0,Soccer,Mercurial Superfly,M,2.0,9443.35,0.54,8687.88,2025-04-13,Retail,Kolkata,3706.61
2564.0,Basketball,LeBron 20,M,4.0,3028.41,0.72,0.0,2023-08-07,Online,Delhi,2279.0299999999997
2565.0,Lifestyle,Dunk Low,XL,4.0,3028.41,0.0,0.0,2024-09-18,Online,Mumbai,2754.48
2029.0,Running,React Infinity,M,3.0,7518.66,0.0,0.0,2024/12/16,Retail,Kolkata,3543.37
2567.0,Running,Air Zoom,M,3.0,2298.45,0.0,0.0,2024/09/15,Online,Pune,2162.3
2030.0,Soccer,Mercurial Superfly,L,2.0,2298.45,0.0,0.0,12-09-2024,Retail,Kolkata,759.6800000000001
2569.0,Basketball,Air Jordan,L,2.0,9605.11,0.88,2305.23,24-08-2024,Online,hyderbad,1128.8899999999999
2570.0,Basketball,Air Jordan,L,-1.0,4728.95,0.0,0.0,22-03-2025,Online,bengaluru,3986.69
2571.0,Soccer,Phantom GT,6,-1.0,4728.95,0.0,0.0,2023-11-28,Retail,Mumbai,1276.98
2572.0,Lifestyle,Waffle One,XL,-1.0,2729.99,0.76,-655.2,2024-01-31,Retail,Pune,2204.81
2573.0,Soccer,Premier III,XL,2.0,3502.97,0.75,0.0,29-08-2024,Online,Delhi,1301.42
2574.0,Soccer,Tiempo Legend,XL,2.0,3502.97,0.0,0.0,2024/09/19,Retail,Delhi,457.13
2575.0,Training,Metcon 7,XL,2.0,3582.67,0.0,0.0,2025/07/03,Online,hyderbad,2982.16
2576.0,Running,Pegasus Turbo,10,-1.0,9134.77,0.0,0.0,2025/01/04,Online,Pune,572.89
2577.0,Running,Air Zoom,L,-1.0,5545.52,0.0,0.0,2023-11-16,Retail,Mumbai,2185.56
2578.0,Lifestyle,Blazer Mid,9,2.0,9541.83,0.0,0.0,2025/05/10,Retail,bengaluru,4550.0
2579.0,Lifestyle,Dunk Low,7,3.0,9541.83,0.0,0.0,26-07-2024,Online,Delhi,1589.3
2580.0,Training,Flex Trainer,M,1.0,2749.79,0.0,0.0,06-12-2024,Retail,Kolkata,3978.85
2581.0,Running,Free RN,10,0.0,5066.14,0.53,0.0,2024/10/30,Online,Mumbai,1800.45
2582.0,Training,Metcon 7,M,0.0,5066.14,0.0,0.0,2024/09/03,Online,Kolkata,1909.76
2583.0,Soccer,Tiempo Legend,M,0.0,5066.14,0.0,0.0,2024/09/03,Retail,Mumbai,4051.16
2584.0,Running,React Infinity,M,0.0,5066.14,0.0,0.0,17-01-2025,Retail,Hyd,876.0699999999999
2585.0,Basketball,Kyrie Flytrap,L,4.0,5066.14,1.12,0.0,17-01-2025,Retail,Kolkata,851.29
2586.0,Running,Air Zoom,L,4.0,8747.18,0.99,0.0,2024/11/24,Online,Mumbai,2146.73
2587.0,Running,React Infinity,6,4.0,8747.18,0.37,0.0,19-07-2025,Online,bengaluru,519.99
2588.0,Basketball,LeBron 20,M,3.0,8747.18,0.0,0.0,19-07-2025,Online,Pune,3861.32
2589.0,Training,Metcon 7,M,3.0,8747.18,0.0,0.0,2024-09-17,Online,Kolkata,2429.1800000000003
2590.0,Soccer,Premier III,XL,3.0,8747.18,0.0,0.0,21-06-2025,Retail,bengaluru,2766.46
2591.0,Training,SuperRep Go,M,3.0,8747.18,0.0,0.0,21-06-2025,Retail,Kolkata,2261.67
2592.0,Lifestyle,Blazer Mid,M,3.0,8747.18,0.0,0.0,13-10-2024,Retail,Mumbai,92.51999999999998
2593.0,Lifestyle,Dunk Low,L,3.0,8747.18,0.0,0.0,2025/01/04,Retail,Mumbai,3505.6
2594.0,Training,ZoomX Invincible,XL,3.0,7944.34,0.67,7864.9,2024-02-23,Retail,hyderbad,2534.91
2595.0,Basketball,LeBron 20,XL,0.0,3348.83,0.0,0.0,2024-02-23,Retail,Delhi,1420.27
2030.0,Soccer,Mercurial Superfly,M,-1.0,3348.83,0.7,0.0,15-03-2025,Online,Pune,-193.54999999999995
2597.0,Running,Air Zoom,8,3.0,3348.83,0.0,0.0,2024/12/05,Online,Bangalore,459.91999999999996
2598.0,Training,Metcon 7,8,4.0,9488.84,0.0,0.0,2024/12/06,Retail,Bangalore,4505.24
2599.0,Training,Flex Trainer,12,4.0,3518.53,0.0,0.0,04-11-2024,Retail,hyderbad,437.69000000000005
2600.0,Lifestyle,Air Force 1,M,3.0,3518.53,0.0,0.0,04-11-2024,Online,Pune,1803.62
2601.0,Soccer,Tiempo Legend,XL,1.0,3518.53,0.0,0.0,27-09-2024,Retail,Delhi,4739.4
2602.0,Running,Free RN,XL,2.0,3518.53,0.0,0.0,17-11-2024,Online,Pune,4494.88
2603.0,Running,Air Zoom,L,0.0,6136.45,0.0,0.0,2025-03-18,Online,Hyd,855.92
2047.0,Soccer,Phantom GT,L,4.0,6136.45,0.0,0.0,2024-12-17,Online,Kolkata,3790.51
2605.0,Lifestyle,Dunk Low,L,-1.0,7206.45,0.0,0.0,2025-02-01,Online,bengaluru,771.16
2606.0,Lifestyle,Air Force 1,L,2.0,4040.65,0.0,0.0,2025/06/04,Retail,Mumbai,1805.92
2607.0,Basketball,LeBron 20,L,2.0,9649.28,0.0,0.0,2023-08-31,Online,Kolkata,4522.02
2608.0,Lifestyle,Waffle One,L,2.0,9649.28,0.0,0.0,2025/04/26,Online,Kolkata,1354.67
2609.0,Soccer,Premier III,M,4.0,9649.28,0.0,0.0,2025/04/26,Online,bengaluru,3712.88
2610.0,Lifestyle,Blazer Mid,M,4.0,8359.07,0.0,0.0,2025-05-06,Online,Bangalore,1167.72
2033.0,Soccer,Mercurial Superfly,M,4.0,4374.83,0.0,0.0,2023-08-10,Retail,Pune,3310.9
2612.0,Training,Flex Trainer,M,0.0,4374.83,0.0,0.0,2023-08-10,Retail,Mumbai,1507.1
2613.0,Lifestyle,Waffle One,7,3.0,4374.83,0.27,9580.88,05-08-2024,Retail,Delhi,2473.37
2614.0,Running,React Infinity,XL,3.0,2265.0,0.0,0.0,05-08-2024,Retail,Bangalore,3095.44
2615.0,Soccer,Phantom GT,XL,3.0,3042.37,0.12,8031.86,24-03-2025,Online,Pune,3105.48
2616.0,Lifestyle,Waffle One,XL,0.0,6466.57,0.2,0.0,2024-06-07,Online,Kolkata,3788.41
2617.0,Soccer,Premier III,XL,0.0,6466.57,0.0,0.0,2025/06/23,Online,Delhi,3772.05
2618.0,Lifestyle,Dunk Low,XL,4.0,6466.57,0.0,0.0,2025/06/23,Retail,Pune,4718.110000000001
2619.0,Lifestyle,Waffle One,L,4.0,6466.57,0.65,0.0,2024-01-22,Online,Hyd,699.72
2620.0,Training,Flex Trainer,XL,0.0,6466.57,0.0,0.0,2024-05-19,Online,Hyd,4874.67
2621.0,Soccer,Phantom GT,L,3.0,6466.57,0.59,7953.88,2024-05-19,Online,Bangalore,-152.8599999999999
2622.0,Lifestyle,Blazer Mid,M,0.0,8073.58,0.0,0.0,07-04-2025,Online,Pune,917.69
2623.0,Running,Pegasus Turbo,L,0.0,4658.42,0.0,0.0,08-04-2025,Retail,Mumbai,2622.42
2624.0,Lifestyle,Blazer Mid,XL,0.0,6815.44,0.0,0.0,2025-02-05,Retail,bengaluru,3085.94
2625.0,Training,Flex Trainer,M,-1.0,6815.44,0.0,0.0,2025-02-05,Online,Pune,4874.57
2626.0,Running,Air Zoom,7,4.0,5550.99,0.0,0.0,2025/04/21,Retail,bengaluru,242.10000000000002
2627.0,Basketball,LeBron 20,7,4.0,5846.21,0.0,0.0,2023-12-31,Online,Delhi,1282.13
2628.0,Basketball,Kyrie Flytrap,L,4.0,5846.21,0.44,0.0,29-06-2025,Retail,Pune,651.12
2629.0,Lifestyle,Waffle One,XL,2.0,5846.21,0.0,0.0,2024/10/23,Retail,Bangalore,2198.75
2630.0,Running,Pegasus Turbo,L,2.0,5846.21,1.02,-233.85,16-03-2025,Online,Delhi,4880.6
2631.0,Basketball,Zoom Freak,L,-1.0,7504.2,0.0,0.0,16-03-2025,Online,Kolkata,3848.46
2632.0,Running,Pegasus Turbo,L,-1.0,7504.2,0.99,-75.04,2024-03-10,Online,Pune,3413.42
2633.0,Basketball,Air Jordan,10,0.0,5815.75,0.71,0.0,13-06-2025,Online,bengaluru,4634.35
2634.0,Lifestyle,Waffle One,M,1.0,5815.75,0.0,0.0,22-08-2024,Retail,bengaluru,4190.46
2635.0,Running,React Infinity,M,1.0,3934.22,0.0,0.0,2024-02-28,Online,Kolkata,1430.63
2636.0,Basketball,LeBron 20,11,1.0,5028.99,0.0,0.0,20-04-2025,Online,bengaluru,4269.139999999999
2637.0,Training,SuperRep Go,L,1.0,5028.99,0.0,0.0,20-04-2025,Retail,Hyd,4847.48
2638.0,Soccer,Premier III,8,1.0,5028.99,0.0,0.0,2024-01-22,Online,Pune,1654.1100000000001
2639.0,Lifestyle,Blazer Mid,XL,2.0,2597.93,0.0,0.0,2025-06-25,Retail,Pune,1374.95
2640.0,Training,ZoomX Invincible,9,2.0,7900.02,0.0,0.0,02-08-2024,Online,Bangalore,1861.92
2641.0,Running,React Infinity,XL,1.0,2890.77,0.0,0.0,2024/11/27,Online,bengaluru,2709.06
2642.0,Lifestyle,Air Force 1,XL,1.0,2640.04,0.0,0.0,17-05-2025,Retail,Pune,214.84000000000003
2643.0,Soccer,Mercurial Superfly,M,1.0,2640.04,0.0,0.0,2025/04/17,Retail,Mumbai,3715.31
2644.0,Training,SuperRep Go,M,1.0,2640.04,0.0,0.0,27-11-2024,Retail,bengaluru,2466.96
2022.0,Training,ZoomX Invincible,L,3.0,3477.49,0.0,0.0,27-11-2024,Retail,Mumbai,1689.62
2646.0,Soccer,Premier III,XL,1.0,3477.49,0.89,0.0,20-10-2024,Retail,Kolkata,3676.52
2647.0,Basketball,Zoom Freak,L,4.0,3477.49,0.0,0.0,2025-03-06,Online,Mumbai,1747.29
2648.0,Running,React Infinity,L,1.0,3477.49,0.54,0.0,2025-03-06,Retail,Delhi,4487.389999999999
2649.0,Basketball,Kyrie Flytrap,L,1.0,6798.48,1.18,0.0,01-02-2025,Retail,Mumbai,3297.4
2650.0,Lifestyle,Blazer Mid,L,1.0,6178.85,0.0,0.0,2023-08-14,Retail,Bangalore,4703.68
2651.0,Basketball,Air Jordan,L,1.0,6178.85,0.0,0.0,2024-10-27,Online,Kolkata,180.66999999999996
2652.0,Basketball,Air Jordan,M,2.0,6178.85,1.08,0.0,10-04-2025,Online,Delhi,759.2
2653.0,Running,Pegasus Turbo,M,1.0,6178.85,1.04,0.0,10-12-2024,Online,Hyderabad,3550.88
2654.0,Soccer,Tiempo Legend,M,1.0,4993.94,0.0,0.0,2024-07-21,Online,Bangalore,3933.02
2655.0,Training,SuperRep Go,10,1.0,4993.94,0.0,0.0,2025/04/07,Retail,Mumbai,3420.85
2656.0,Soccer,Premier III,M,1.0,5246.43,0.0,0.0,2025/04/07,Retail,Bangalore,2891.48
2657.0,Running,Air Zoom,M,4.0,9945.56,0.0,0.0,2025/04/07,Online,Delhi,1494.45
2658.0,Lifestyle,Dunk Low,L,1.0,9945.56,0.0,0.0,2025-04-26,Online,Delhi,1155.53
2659.0,Basketball,LeBron 20,M,0.0,9945.56,1.01,0.0,12-05-2025,Online,Hyd,-116.53999999999996
2660.0,Training,Flex Trainer,XL,0.0,2006.63,0.0,0.0,01-11-2024,Retail,Pune,3519.25
2661.0,Soccer,Tiempo Legend,XL,0.0,2006.63,0.0,0.0,17-06-2025,Online,Delhi,4171.6900000000005
2662.0,Training,SuperRep Go,M,0.0,9103.08,0.0,0.0,17-06-2025,Online,Delhi,3104.46
2663.0,Training,Metcon 7,L,2.0,9103.08,0.43,0.0,17-06-2025,Retail,Delhi,4174.8099999999995
2664.0,Running,Pegasus Turbo,L,2.0,9103.08,0.0,0.0,11-12-2024,Online,Mumbai,2726.8
2665.0,Lifestyle,Waffle One,L,3.0,6140.7,0.0,0.0,2025/03/23,Online,Delhi,1506.87
2666.0,Soccer,Phantom GT,M,3.0,3700.75,0.0,0.0,2025/03/23,Online,Kolkata,36.26999999999998
2667.0,Lifestyle,Air Force 1,XL,3.0,9367.66,0.0,0.0,2025/03/23,Online,Delhi,376.04999999999995
2668.0,Training,ZoomX Invincible,M,4.0,7204.01,0.45,0.0,2024/12/20,Retail,Bangalore,4138.32
2669.0,Training,Flex Trainer,XL,4.0,7204.01,0.51,0.0,2025-06-15,Retail,Pune,2737.23
2027.0,Soccer,Premier III,12,4.0,7204.01,0.0,0.0,2025-06-15,Retail,Delhi,4951.42
2671.0,Running,Air Zoom,XL,2.0,9264.49,0.0,0.0,26-06-2025,Retail,Pune,1491.18
2672.0,Lifestyle,Air Force 1,XL,2.0,6891.25,0.0,0.0,2024/08/04,Online,Mumbai,1067.58
2673.0,Running,Pegasus Turbo,11,-1.0,6891.25,0.63,0.0,2025/01/25,Retail,Pune,257.15
2674.0,Lifestyle,Waffle One,7,-1.0,4784.45,0.0,0.0,2025/01/25,Online,Pune,4357.12
2675.0,Soccer,Premier III,12,3.0,5618.62,0.0,0.0,04-04-2025,Online,Hyderabad,3731.71
2676.0,Running,Air Zoom,10,2.0,5618.62,0.0,0.0,2025/05/13,Online,Delhi,4932.360000000001
2677.0,Lifestyle,Air Force 1,M,2.0,5618.62,0.0,0.0,06-11-2024,Retail,bengaluru,2745.96
2678.0,Running,Pegasus Turbo,M,0.0,4240.24,1.21,0.0,06-11-2024,Retail,Pune,4483.110000000001
2679.0,Training,Flex Trainer,M,4.0,2758.08,0.04,0.0,2024-07-05,Online,Bangalore,3447.58
2680.0,Training,Metcon 7,8,4.0,5996.09,0.0,0.0,21-07-2025,Retail,Pune,2044.98
2681.0,Running,Pegasus Turbo,8,4.0,5996.09,0.0,0.0,28-08-2024,Online,Delhi,4597.08
2682.0,Basketball,LeBron 20,XL,4.0,9585.39,0.41,0.0,28-08-2024,Retail,Pune,4614.76
2683.0,Lifestyle,Dunk Low,XL,1.0,9585.39,0.0,0.0,12-06-2025,Online,Mumbai,2119.71
2684.0,Lifestyle,Blazer Mid,L,0.0,9585.39,0.73,0.0,11-04-2025,Retail,Mumbai,2556.6099999999997
2685.0,Lifestyle,Dunk Low,M,4.0,9585.39,0.0,0.0,2025/05/22,Retail,Hyderabad,2377.7200000000003
2686.0,Lifestyle,Blazer Mid,L,-1.0,9585.39,1.03,0.0,2025/07/03,Retail,Hyderabad,1761.26
2687.0,Lifestyle,Waffle One,8,-1.0,2381.94,0.0,0.0,30-09-2024,Retail,Delhi,2457.9300000000003
2031.0,Soccer,Phantom GT,L,-1.0,5260.17,0.0,0.0,2024-07-12,Online,Mumbai,4119.37
2689.0,Basketball,LeBron 20,6,-1.0,5260.17,0.0,0.0,2025/01/28,Retail,Mumbai,2402.81
2690.0,Training,Metcon 7,6,-1.0,5214.32,0.0,0.0,2024/11/21,Online,Mumbai,2125.71
2042.0,Running,Air Zoom,XL,-1.0,5214.32,0.8,0.0,2024-06-02,Online,Delhi,848.74
2692.0,Training,Metcon 7,XL,-1.0,5214.32,0.47,0.0,2024-06-02,Online,Bangalore,3528.27
2693.0,Training,ZoomX Invincible,10,-1.0,5214.32,0.0,0.0,2025/05/11,Online,Bangalore,1262.12
2694.0,Training,Metcon 7,M,-1.0,5214.32,0.0,0.0,2024/07/25,Online,hyderbad,750.55
2695.0,Basketball,Air Jordan,L,-1.0,5214.32,0.0,0.0,12-10-2024,Online,hyderbad,4234.280000000001
2696.0,Lifestyle,Blazer Mid,L,-1.0,5214.32,1.0,0.0,2024/11/22,Online,Mumbai,1066.43
2697.0,Basketball,Air Jordan,M,-1.0,5214.32,0.09,0.0,2025/06/25,Online,Delhi,1681.8600000000001
2698.0,Basketball,LeBron 20,XL,0.0,5214.32,0.02,0.0,2025/02/21,Retail,Mumbai,2680.5
2699.0,Lifestyle,Dunk Low,XL,0.0,5214.32,0.0,0.0,2025/02/21,Online,Mumbai,2052.65
2700.0,Training,Metcon 7,XL,0.0,5214.32,0.48,0.0,2025/07/11,Retail,bengaluru,2423.83
2701.0,Training,SuperRep Go,XL,0.0,5214.32,0.0,0.0,2024/11/29,Online,Delhi,3007.01
2702.0,Basketball,Kyrie Flytrap,XL,0.0,5214.32,0.0,0.0,2024/12/16,Online,Pune,1687.3200000000002
2703.0,Running,Pegasus Turbo,L,0.0,5214.32,0.0,0.0,2025-06-24,Online,Kolkata,362.87
2704.0,Basketball,LeBron 20,L,0.0,5094.43,0.0,0.0,2024-01-07,Online,Hyd,2765.3599999999997
2705.0,Running,Pegasus Turbo,XL,0.0,2996.2,0.0,0.0,2024-01-07,Retail,Pune,962.12
2706.0,Training,ZoomX Invincible,XL,0.0,2996.2,0.0,0.0,08-05-2025,Retail,Kolkata,4153.1
2707.0,Running,Free RN,XL,1.0,2996.2,0.49,0.0,2024/10/14,Online,Hyderabad,3913.41
2708.0,Basketball,Kyrie Flytrap,L,1.0,4523.72,0.0,0.0,2024/10/14,Online,hyderbad,762.1
2709.0,Running,Free RN,10,1.0,6302.98,0.48,3277.55,2025/03/08,Retail,Delhi,3835.93
2710.0,Lifestyle,Blazer Mid,M,2.0,4669.75,0.0,0.0,2024/07/22,Retail,Bangalore,12.879999999999995
2711.0,Soccer,Mercurial Superfly,7,2.0,7877.36,0.0,0.0,2024/07/22,Online,Delhi,1756.1799999999998
2712.0,Running,Pegasus Turbo,XL,1.0,7877.36,0.0,0.0,2024/07/22,Retail,Delhi,4024.11
2713.0,Lifestyle,Air Force 1,L,1.0,7877.36,0.55,3544.81,2025/05/10,Retail,Kolkata,4663.49
2026.0,Running,Air Zoom,L,0.0,2491.06,0.0,0.0,04-09-2024,Retail,Bangalore,2660.44
2715.0,Basketball,LeBron 20,L,0.0,4830.96,1.07,0.0,2025-06-13,Online,Kolkata,-164.3699999999999
2716.0,Training,SuperRep Go,M,0.0,4830.96,0.0,0.0,17-11-2024,Online,Pune,2344.73
2717.0,Running,Free RN,M,0.0,9473.09,0.0,0.0,17-11-2024,Online,Delhi,4055.36
2718.0,Basketball,LeBron 20,7,0.0,8485.23,0.0,0.0,2024-03-22,Retail,bengaluru,1637.62
2719.0,Training,Metcon 7,M,0.0,4819.76,0.0,0.0,2024-03-22,Retail,Kolkata,3066.12
2720.0,Training,ZoomX Invincible,M,0.0,3403.54,0.0,0.0,2023-11-11,Retail,Delhi,3548.78
2721.0,Training,Flex Trainer,L,0.0,3403.54,0.0,0.0,2023-11-11,Online,Bangalore,2275.23
2722.0,Lifestyle,Dunk Low,L,0.0,3403.54,0.09,0.0,2024/09/30,Online,Kolkata,1818.65
2723.0,Lifestyle,Dunk Low,XL,1.0,3403.54,0.0,0.0,2025/03/10,Online,Kolkata,1221.41
2724.0,Training,Flex Trainer,L,1.0,8007.22,0.0,0.0,2025-01-16,Online,Delhi,2190.2
2012.0,Lifestyle,Dunk Low,XL,1.0,2174.89,0.0,0.0,2024/08/19,Retail,Kolkata,593.62
2726.0,Training,Flex Trainer,M,1.0,6154.32,0.48,0.0,2024/08/19,Retail,Pune,2392.27
2727.0,Lifestyle,Waffle One,M,1.0,6154.32,0.94,0.0,15-02-2025,Online,Kolkata,3004.4
2018.0,Soccer,Tiempo Legend,L,1.0,6383.55,0.0,0.0,15-02-2025,Retail,bengaluru,298.72
2729.0,Training,Flex Trainer,M,1.0,6383.55,0.0,0.0,2025/04/29,Retail,Delhi,3079.06
2730.0,Lifestyle,Dunk Low,M,1.0,3402.8,0.0,0.0,28-03-2025,Online,hyderbad,3140.93
2731.0,Lifestyle,Dunk Low,M,3.0,3402.8,0.0,0.0,28-03-2025,Online,Kolkata,4961.27
2732.0,Training,SuperRep Go,M,0.0,3402.8,0.0,0.0,2025-03-01,Online,Hyderabad,2045.5
2733.0,Running,Free RN,L,-1.0,6743.38,0.0,0.0,2024-11-22,Online,Pune,2908.63
2734.0,Soccer,Tiempo Legend,XL,-1.0,4922.19,0.0,0.0,2025/07/10,Online,Bangalore,2229.08
2735.0,Running,Free RN,XL,3.0,4922.19,0.0,0.0,2024/08/05,Online,Kolkata,1928.63
2736.0,Soccer,Tiempo Legend,XL,3.0,4922.19,0.49,0.0,2025-02-22,Retail,Delhi,4042.49
2737.0,Basketball,Kyrie Flytrap,XL,3.0,4922.19,0.0,0.0,2024/09/10,Retail,Mumbai,1144.37
2738.0,Training,ZoomX Invincible,M,3.0,4922.19,0.39,0.0,2025-05-11,Retail,Pune,287.47
2739.0,Running,Free RN,L,2.0,4922.19,0.26,0.0,2025/02/04,Online,Kolkata,3350.69
2740.0,Lifestyle,Air Force 1,XL,1.0,4922.19,0.0,0.0,2025-01-15,Retail,bengaluru,4820.48
2741.0,Training,SuperRep Go,L,4.0,5241.9,0.0,0.0,2025-01-15,Online,Hyderabad,704.51
2742.0,Lifestyle,Blazer Mid,XL,4.0,7063.25,0.0,0.0,2024/11/14,Online,Mumbai,4746.48
2003.0,Training,ZoomX Invincible,XL,4.0,7850.87,1.02,-628.07,2025/04/01,Online,Kolkata,1992.1399999999999
2744.0,Running,Pegasus Turbo,XL,1.0,7951.27,0.0,0.0,2024/12/31,Retail,Delhi,845.83
2745.0,Soccer,Phantom GT,XL,-1.0,9795.69,0.94,0.0,2024/12/31,Retail,hyderbad,1501.65
2746.0,Basketball,Air Jordan,L,-1.0,9795.69,0.0,0.0,21-09-2024,Online,Mumbai,2044.46
2747.0,Soccer,Tiempo Legend,XL,4.0,2483.97,0.0,0.0,14-08-2024,Online,Delhi,390.64
2748.0,Basketball,Kyrie Flytrap,XL,0.0,5474.79,0.05,0.0,14-08-2024,Retail,Pune,2010.96
2028.0,Training,ZoomX Invincible,L,0.0,5474.79,0.0,0.0,2025/03/01,Online,Pune,317.38
2750.0,Lifestyle,Dunk Low,L,0.0,4776.83,0.0,0.0,2025/03/09,Online,Hyderabad,3924.09
2751.0,Basketball,Air Jordan,XL,0.0,4776.83,0.0,0.0,2025/03/09,Retail,Delhi,3857.99
2752.0,Lifestyle,Waffle One,L,0.0,8574.0,0.0,0.0,2025/02/23,Retail,Pune,1341.26
2753.0,Running,Pegasus Turbo,L,1.0,8574.0,0.0,0.0,2024/12/02,Retail,Kolkata,635.77
2754.0,Training,ZoomX Invincible,XL,1.0,8574.0,0.0,0.0,2025-01-03,Online,Kolkata,4565.12
2755.0,Running,React Infinity,M,3.0,8574.0,0.0,0.0,24-12-2024,Online,bengaluru,1161.95
2756.0,Lifestyle,Waffle One,M,0.0,8510.85,1.11,0.0,2023-09-21,Retail,bengaluru,2491.91
2757.0,Soccer,Phantom GT,M,0.0,3101.14,0.0,0.0,2025/05/21,Online,hyderbad,728.15
2758.0,Lifestyle,Waffle One,M,4.0,3328.58,0.0,0.0,2024-01-26,Online,Pune,4986.030000000001
2759.0,Soccer,Premier III,7,4.0,3328.58,0.0,0.0,2024-01-26,Retail,Delhi,2822.7200000000003
2760.0,Training,SuperRep Go,7,4.0,3328.58,0.0,0.0,2025/05/28,Online,Mumbai,2496.19
2761.0,Soccer,Premier III,M,4.0,3328.58,0.0,0.0,2024/07/31,Retail,Delhi,3588.03
2762.0,Running,Pegasus Turbo,L,2.0,3328.58,0.0,0.0,2024/07/31,Retail,Mumbai,644.45
2763.0,Soccer,Phantom GT,10,4.0,3328.58,0.0,0.0,2024/07/31,Online,Pune,236.65999999999997
2764.0,Lifestyle,Blazer Mid,M,-1.0,7776.94,0.0,0.0,2025/03/17,Retail,Kolkata,467.76
2765.0,Soccer,Premier III,M,-1.0,6370.84,0.0,0.0,2025/06/24,Online,Mumbai,2609.7
2766.0,Lifestyle,Dunk Low,L,-1.0,2609.07,0.0,0.0,2024/12/23,Retail,Mumbai,734.73
2767.0,Basketball,Zoom Freak,L,1.0,6887.39,0.0,0.0,2025/07/21,Online,Delhi,2562.76
2768.0,Basketball,LeBron 20,9,1.0,8335.48,0.0,0.0,2025/01/03,Online,Pune,4525.96
2050.0,Basketball,LeBron 20,9,1.0,8335.48,0.57,0.0,2025/06/30,Retail,Mumbai,1832.37
2770.0,Soccer,Tiempo Legend,9,1.0,5222.92,0.7,0.0,22-08-2024,Online,Kolkata,-95.11999999999989
2771.0,Running,Pegasus Turbo,M,1.0,5222.92,0.0,0.0,2025-05-26,Online,Delhi,2804.67
2772.0,Basketball,Zoom Freak,12,1.0,5045.62,0.0,0.0,04-01-2025,Online,Pune,3332.29
2773.0,Training,ZoomX Invincible,M,1.0,5045.62,1.21,-1059.58,02-04-2025,Online,hyderbad,2191.02
2774.0,Running,Free RN,XL,0.0,9062.25,0.0,0.0,2025-03-17,Online,bengaluru,1585.97
2775.0,Lifestyle,Air Force 1,L,0.0,9062.25,0.73,0.0,2025-03-17,Online,Pune,3329.33
2776.0,Training,Flex Trainer,L,0.0,9062.25,0.0,0.0,2025-03-17,Retail,Mumbai,2143.6800000000003
2777.0,Basketball,Air Jordan,XL,0.0,9062.25,0.0,0.0,2025/06/20,Retail,Kolkata,990.31
2778.0,Soccer,Phantom GT,11,0.0,4462.26,0.0,0.0,2025/06/20,Online,Hyd,2006.73
2779.0,Basketball,Kyrie Flytrap,6,1.0,4308.75,0.09,0.0,2024-12-06,Online,bengaluru,812.64
2780.0,Training,Metcon 7,6,1.0,4308.75,0.32,2929.95,2023-09-03,Online,Hyderabad,1799.35
2781.0,Training,Metcon 7,12,1.0,6546.59,0.68,2094.91,2023-09-03,Retail,Bangalore,2504.31
2782.0,Training,ZoomX Invincible,8,2.0,8292.37,0.0,0.0,08-09-2024,Online,Pune,183.45000000000005
2783.0,Running,React Infinity,M,2.0,3440.88,0.36,0.0,08-09-2024,Retail,Pune,1134.95
2784.0,Basketball,Kyrie Flytrap,M,2.0,3440.88,0.0,0.0,2025/01/28,Online,Pune,3982.03
2785.0,Lifestyle,Blazer Mid,L,2.0,3440.88,0.0,0.0,20-10-2024,Retail,Hyderabad,165.28999999999996
2786.0,Lifestyle,Blazer Mid,9,3.0,3440.88,0.59,0.0,20-10-2024,Online,Hyd,4872.35
2787.0,Training,Metcon 7,12,3.0,3440.88,0.0,0.0,2024/08/31,Online,Pune,1022.93
2788.0,Soccer,Mercurial Superfly,M,-1.0,7478.84,0.0,0.0,2024-01-04,Retail,Hyd,981.6
